date,pm2_5,air_temperature,air_humidity,is_primary_outlier,T,P0,P,U,DD,Ff,VV,hour,season,AQI,AQI_Category,AQI_Color
2024-07-20 06:00:00,7.8,21.18249983333333,73.46599923333333,False,19.0,739.2,750.1,88.0,15.0,2.0,10.0,6,2,33,Good,#00E400
2024-07-20 07:00:00,8.483333333333333,22.244666400000003,70.04383226666667,False,21.0,740.0,750.8,83.0,6.0,4.0,10.0,7,2,36,Good,#00E400
2024-07-20 08:00:00,7.7,23.498499783333333,64.18633256666666,False,23.0,740.1,750.8,74.0,3.0,3.0,10.0,8,2,32,Good,#00E400
2024-07-20 09:00:00,7.483333333333333,24.676332916666663,58.70883246666666,False,24.0,739.4,750.1,65.0,6.0,2.0,10.0,9,2,32,Good,#00E400
2024-07-20 10:00:00,7.166666666666667,26.1916664,53.91299926666667,False,25.0,739.4,750.1,54.0,6.0,2.0,10.0,10,2,30,Good,#00E400
2024-07-20 11:00:00,8.95,26.73566633333333,53.85366603333333,False,25.0,739.4,750.1,54.0,6.0,3.0,10.0,11,2,38,Good,#00E400
2024-07-20 12:00:00,5.25,26.651166383333337,49.45849881666666,False,25.0,739.4,750.1,57.0,6.0,3.0,10.0,12,2,22,Good,#00E400
2024-07-20 13:00:00,7.35,28.73783303333333,41.72699953333333,False,26.0,739.5,750.1,54.0,6.0,5.0,10.0,13,2,31,Good,#00E400
2024-07-20 14:00:00,12.362616203563904,,,False,27.0,739.5,750.1,42.0,1.0,3.0,10.0,14,2,52,Moderate,#FFFF00
2024-07-20 15:00:00,13.50499249211868,,,False,27.0,739.5,750.1,39.0,0.0,3.0,10.0,15,2,54,Moderate,#FFFF00
2024-07-20 16:00:00,13.389846421406656,,,False,26.0,739.5,750.1,45.0,3.0,3.0,10.0,16,2,54,Moderate,#FFFF00
2024-07-20 17:00:00,22.975,26.114749675,53.417499025,False,24.0,739.4,750.1,61.0,6.0,6.0,10.0,17,2,74,Moderate,#FFFF00
2024-07-20 18:00:00,14.8,26.988499633333333,48.99533258333334,False,23.0,739.4,750.1,69.0,1.0,3.0,10.0,18,2,57,Moderate,#FFFF00
2024-07-20 19:00:00,16.383333333333333,26.17166633333333,52.72716606666667,False,21.0,739.3,750.1,83.0,3.0,4.0,10.0,19,2,60,Moderate,#FFFF00
2024-07-20 20:00:00,24.383333333333333,24.484999716666668,64.13333253333333,False,20.0,739.9,750.8,94.0,12.0,2.0,10.0,20,2,77,Moderate,#FFFF00
2024-07-20 21:00:00,18.15,23.392666366666667,67.42816611666666,False,18.0,739.9,750.8,100.0,6.0,3.0,10.0,21,2,64,Moderate,#FFFF00
2024-07-20 22:00:00,16.75,23.385666416666663,64.74049928333334,False,19.0,739.9,750.8,94.0,6.0,2.0,10.0,22,2,61,Moderate,#FFFF00
2024-07-20 23:00:00,188.0,22.518416325,66.26249919166666,False,18.0,739.9,750.8,100.0,7.0,0.0,10.0,23,2,238,Very Unhealthy,#99004C
2024-07-21 00:00:00,16.816666666666666,21.685666366666663,64.05683246666666,False,18.0,739.9,750.8,100.0,8.0,2.0,10.0,0,2,61,Moderate,#FFFF00
2024-07-21 01:00:00,7.466666666666667,21.557999783333333,62.22649893333333,False,17.0,739.8,750.8,94.0,7.0,0.0,10.0,1,2,31,Good,#00E400
2024-07-21 02:00:00,13.25,20.9584997,66.24716598333333,False,17.0,739.8,750.8,94.0,6.0,3.0,10.0,2,2,53,Moderate,#FFFF00
2024-07-21 03:00:00,19.441666666666663,20.241083,74.53933223333334,False,16.0,739.8,750.8,94.0,3.0,1.0,10.0,3,2,67,Moderate,#FFFF00
2024-07-21 04:00:00,21.35,19.7944997,78.10599916666666,False,15.0,739.8,750.8,100.0,3.0,1.0,10.0,4,2,71,Moderate,#FFFF00
2024-07-21 05:00:00,9.833333333333334,20.404999766666663,67.84066585,False,16.0,739.8,750.8,94.0,15.0,2.0,7.0,5,2,41,Good,#00E400
2024-07-21 06:00:00,7.325,20.774249766666667,66.42149925,False,18.0,740.7,751.6,100.0,6.0,2.0,10.0,6,2,31,Good,#00E400
2024-07-21 07:00:00,7.5,21.919999800000003,65.89316551666667,False,19.0,740.7,751.6,88.0,3.0,2.0,10.0,7,2,32,Good,#00E400
2024-07-21 08:00:00,7.216666666666667,23.60766635,61.11383243333333,False,22.0,740.8,751.6,78.0,3.0,3.0,10.0,8,2,30,Good,#00E400
2024-07-21 09:00:00,5.966666666666667,25.41349973333333,53.35449925,False,25.0,740.9,751.6,61.0,2.0,4.0,10.0,9,2,25,Good,#00E400
2024-07-21 10:00:00,6.35,26.4434997,46.908165966666665,False,26.0,740.9,751.6,48.0,1.0,6.0,10.0,10,2,27,Good,#00E400
2024-07-21 11:00:00,8.661111111111111,24.77088856388889,56.44938811666667,False,28.0,740.2,750.8,40.0,2.0,6.0,10.0,11,2,37,Good,#00E400
2024-07-21 12:00:00,10.97222222222222,23.09827742777778,65.99061026666666,False,28.0,740.2,750.8,40.0,1.0,5.0,10.0,12,2,46,Good,#00E400
2024-07-21 13:00:00,13.283333333333331,21.42566629166667,75.53183241666667,False,28.0,740.2,750.8,40.0,0.0,6.0,10.0,13,2,54,Moderate,#FFFF00
2024-07-21 14:00:00,11.95,21.93299976666667,79.28516545000001,False,21.0,740.8,751.6,73.0,0.0,6.0,10.0,14,2,50,Good,#00E400
2024-07-21 15:00:00,6.533333333333333,23.09483305,69.79049915,False,24.0,740.9,751.6,61.0,0.0,7.0,10.0,15,2,28,Good,#00E400
2024-07-21 16:00:00,9.6,22.13549975,74.78916523333334,False,23.0,740.8,751.6,61.0,0.0,5.0,10.0,16,2,40,Good,#00E400
2024-07-21 17:00:00,27.03333333333333,19.996833016666663,83.91249835,False,21.0,741.5,752.3,78.0,0.0,6.0,10.0,17,2,83,Moderate,#FFFF00
2024-07-21 18:00:00,26.166666666666668,19.53983313333333,87.64083238333333,False,19.0,740.7,751.6,100.0,1.0,2.0,10.0,18,2,81,Moderate,#FFFF00
2024-07-21 19:00:00,24.0,19.15816645,93.54983215,False,19.0,741.4,752.3,94.0,2.0,2.0,6.0,19,2,76,Moderate,#FFFF00
2024-07-21 20:00:00,26.23333333333333,19.6836666,93.63583161666666,False,19.0,741.4,752.3,100.0,3.0,3.0,10.0,20,2,81,Moderate,#FFFF00
2024-07-21 21:00:00,24.33333333333333,19.86983293333333,93.0129988,False,19.0,741.4,752.3,100.0,15.0,3.0,10.0,21,2,77,Moderate,#FFFF00
2024-07-21 22:00:00,13.883333333333333,19.893499766666665,92.20216505,False,19.0,741.4,752.3,100.0,2.0,4.0,10.0,22,2,55,Moderate,#FFFF00
2024-07-21 23:00:00,8.816666666666666,19.7356665,93.20199873333333,False,19.0,741.4,752.3,100.0,0.0,4.0,10.0,23,2,37,Good,#00E400
2024-07-22 00:00:00,12.216666666666669,19.34666638333333,94.76483235,False,19.0,741.4,752.3,100.0,0.0,4.0,10.0,0,2,51,Moderate,#FFFF00
2024-07-22 01:00:00,13.833333333333334,19.21149995,95.07083213333334,False,18.0,741.3,752.3,100.0,0.0,3.0,10.0,1,2,55,Moderate,#FFFF00
2024-07-22 02:00:00,15.716666666666669,18.9609998,95.66833253333334,False,18.0,741.3,752.3,100.0,0.0,3.0,10.0,2,2,59,Moderate,#FFFF00
2024-07-22 03:00:00,18.366666666666667,18.8404997,95.86649858333334,False,18.0,741.3,752.3,94.0,0.0,3.0,10.0,3,2,64,Moderate,#FFFF00
2024-07-22 04:00:00,17.7,18.922999933333337,94.84683216666669,False,18.0,742.1,753.1,100.0,0.0,4.0,10.0,4,2,63,Moderate,#FFFF00
2024-07-22 05:00:00,15.433333333333334,18.953499883333333,93.63099871666668,False,18.0,742.1,753.1,100.0,0.0,5.0,10.0,5,2,58,Moderate,#FFFF00
2024-07-22 06:00:00,15.058333333333334,18.745999883333333,93.91816515,False,18.0,742.9,753.9,100.0,4.0,4.0,10.0,6,2,57,Moderate,#FFFF00
2024-07-22 07:00:00,13.2,19.024666383333333,92.68583243333336,False,18.0,742.9,753.9,94.0,0.0,5.0,10.0,7,2,53,Moderate,#FFFF00
2024-07-22 08:00:00,12.083333333333334,19.982499716666663,86.01349906666665,False,19.0,743.7,754.6,94.0,0.0,5.0,10.0,8,2,51,Good,#00E400
2024-07-22 09:00:00,11.866666666666667,20.907666433333336,78.32374829166666,False,20.0,743.7,754.6,83.0,4.0,5.0,10.0,9,2,50,Good,#00E400
2024-07-22 10:00:00,14.016666666666667,20.772166266666662,74.33249926666667,False,21.0,743.7,754.6,69.0,0.0,7.0,10.0,10,2,55,Moderate,#FFFF00
2024-07-22 11:00:00,11.941666666666666,20.65499965,72.61508230833333,False,20.0,744.5,755.4,78.0,0.0,8.0,10.0,11,2,50,Good,#00E400
2024-07-22 12:00:00,6.016666666666667,21.8514998,67.05383261666667,False,21.0,744.5,755.4,69.0,5.0,6.0,10.0,12,2,25,Good,#00E400
2024-07-22 13:00:00,8.483333333333333,24.105333066666667,59.73883243333333,False,21.0,744.5,755.4,69.0,4.0,6.0,10.0,13,2,36,Good,#00E400
2024-07-22 14:00:00,8.633333333333333,25.727082975,53.30341568333333,False,23.0,744.6,755.4,65.0,4.0,6.0,10.0,14,2,36,Good,#00E400
2024-07-22 15:00:00,6.616666666666666,26.473916366666668,49.2707494,False,24.0,744.6,755.4,57.0,4.0,6.0,10.0,15,2,28,Good,#00E400
2024-07-22 16:00:00,7.2,27.16549961666667,47.94099928333333,False,25.0,744.7,755.4,54.0,5.0,5.0,10.0,16,2,30,Good,#00E400
2024-07-22 17:00:00,6.15,27.017666275,51.089082741666665,False,25.0,744.7,755.4,54.0,4.0,5.0,10.0,17,2,26,Good,#00E400
2024-07-22 18:00:00,8.783333333333333,26.26866633333333,52.08516585,False,25.0,744.7,755.4,54.0,5.0,4.0,10.0,18,2,37,Good,#00E400
2024-07-22 19:00:00,12.066666666666666,23.896666433333333,60.91416589999999,False,23.0,745.4,756.2,65.0,10.0,2.0,10.0,19,2,51,Good,#00E400
2024-07-22 20:00:00,13.583333333333334,22.5566663,66.95649918333334,False,21.0,745.3,756.2,73.0,13.0,2.0,10.0,20,2,54,Moderate,#FFFF00
2024-07-22 21:00:00,25.5,21.82583305,70.56899893333333,False,19.0,745.2,756.2,83.0,9.0,1.0,10.0,21,2,80,Moderate,#FFFF00
2024-07-22 22:00:00,15.066666666666666,20.7976663,73.0439988,False,18.0,745.2,756.2,94.0,8.0,1.0,10.0,22,2,57,Moderate,#FFFF00
2024-07-22 23:00:00,15.433333333333334,19.9619998,75.61666579999999,False,18.0,745.2,756.2,88.0,11.0,2.0,10.0,23,2,58,Moderate,#FFFF00
2024-07-23 00:00:00,12.883333333333333,19.68449975,74.89466551666666,False,17.0,745.2,756.2,88.0,12.0,1.0,10.0,0,2,53,Moderate,#FFFF00
2024-07-23 01:00:00,10.483333333333333,19.42533308333333,76.2763317,False,16.0,745.1,756.2,94.0,15.0,2.0,10.0,1,2,44,Good,#00E400
2024-07-23 02:00:00,17.25,19.0893333,78.05216533333333,False,16.0,745.1,756.2,94.0,17.0,3.0,10.0,2,2,62,Moderate,#FFFF00
2024-07-23 03:00:00,8.45,19.026499516666668,76.96283258333332,False,16.0,744.3,755.4,94.0,17.0,3.0,10.0,3,2,36,Good,#00E400
2024-07-23 04:00:00,6.85,19.1969997,76.4656658,False,16.0,744.3,755.4,94.0,17.0,3.0,10.0,4,2,29,Good,#00E400
2024-07-23 05:00:00,5.5,19.94349975,74.69799934999999,False,17.0,744.4,755.4,94.0,17.0,3.0,10.0,5,2,23,Good,#00E400
2024-07-23 06:00:00,10.133333333333333,21.16599965,69.72366593333332,False,20.0,744.5,755.4,78.0,16.0,3.0,10.0,6,2,43,Good,#00E400
2024-07-23 07:00:00,12.866666666666667,22.71549968333333,66.01166570000001,False,22.0,744.6,755.4,69.0,16.0,4.0,10.0,7,2,53,Moderate,#FFFF00
2024-07-23 08:00:00,11.883333333333333,24.3651663,61.44249918333333,False,24.0,744.6,755.4,61.0,15.0,5.0,10.0,8,2,50,Good,#00E400
2024-07-23 09:00:00,10.3,25.767499583333333,55.446165783333335,False,26.0,744.7,755.4,54.0,15.0,6.0,10.0,9,2,43,Good,#00E400
2024-07-23 10:00:00,9.383333333333333,26.99549968333333,53.767332466666666,False,27.0,743.9,754.6,51.0,6.0,5.0,10.0,10,2,40,Good,#00E400
2024-07-23 11:00:00,9.183333333333334,28.68366628333333,50.64216591666666,False,28.0,744.0,754.6,51.0,15.0,5.0,10.0,11,2,39,Good,#00E400
2024-07-23 12:00:00,8.441666666666666,30.708416133333333,42.63949946666666,False,28.0,744.0,754.6,45.0,6.0,5.0,10.0,12,2,36,Good,#00E400
2024-07-23 13:00:00,7.933333333333334,31.50233285833333,40.79466593333333,False,30.0,743.4,753.9,43.0,15.0,5.0,10.0,13,2,33,Good,#00E400
2024-07-23 14:00:00,7.833333333333333,32.060499566666664,38.99299946666667,False,30.0,743.4,753.9,43.0,6.0,6.0,10.0,14,2,33,Good,#00E400
2024-07-23 15:00:00,8.066666666666666,32.068416033333335,39.22299926666666,False,30.0,742.6,753.1,40.0,15.0,7.0,10.0,15,2,34,Good,#00E400
2024-07-23 16:00:00,7.916666666666667,30.29716618333333,42.32008283333334,False,30.0,742.6,753.1,40.0,15.0,6.0,10.0,16,2,33,Good,#00E400
2024-07-23 17:00:00,8.325,31.12141625,40.51408288333334,False,28.0,741.7,752.3,45.0,15.0,5.0,10.0,17,2,35,Good,#00E400
2024-07-23 18:00:00,9.266666666666667,30.16966615,42.8766661,False,28.0,741.7,752.3,48.0,16.0,4.0,10.0,18,2,39,Good,#00E400
2024-07-23 19:00:00,11.833333333333334,28.705332966666667,46.6974991,False,27.0,741.7,752.3,54.0,15.0,4.0,10.0,19,2,50,Good,#00E400
2024-07-23 20:00:00,10.516666666666667,27.67816635,49.32099925,False,25.0,741.6,752.3,61.0,16.0,3.0,10.0,20,2,44,Good,#00E400
2024-07-23 21:00:00,11.716666666666669,26.41833305,52.7811655,False,24.0,741.6,752.3,61.0,16.0,3.0,10.0,21,2,49,Good,#00E400
2024-07-23 22:00:00,11.516666666666667,25.280999666666663,56.5219995,False,23.0,740.8,751.6,61.0,15.0,4.0,10.0,22,2,49,Good,#00E400
2024-07-23 23:00:00,10.783333333333331,24.825999566666667,58.3994988,False,23.0,740.8,751.6,61.0,15.0,6.0,10.0,23,2,45,Good,#00E400
2024-07-24 00:00:00,10.416666666666666,25.24233305,55.6491661,False,23.0,740.8,751.6,65.0,15.0,5.0,10.0,0,2,44,Good,#00E400
2024-07-24 01:00:00,10.25,24.69783308333333,57.81583251666667,False,23.0,740.8,751.6,61.0,14.0,1.0,10.0,1,2,43,Good,#00E400
2024-07-24 02:00:00,9.866666666666667,23.84633308333333,60.1851656,False,21.0,740.0,750.8,73.0,14.0,1.0,10.0,2,2,42,Good,#00E400
2024-07-24 03:00:00,9.816666666666666,23.16849983333333,62.78266575,False,20.0,739.3,750.1,83.0,16.0,2.0,10.0,3,2,41,Good,#00E400
2024-07-24 04:00:00,10.016666666666667,22.7664997,64.90891566666667,False,20.0,739.3,750.1,78.0,15.0,3.0,10.0,4,2,42,Good,#00E400
2024-07-24 05:00:00,11.183333333333334,22.44783305,67.80366613333334,False,20.0,739.3,750.1,78.0,2.0,2.0,10.0,5,2,47,Good,#00E400
2024-07-24 06:00:00,13.383333333333333,23.39133305,64.99599958333333,False,21.0,739.3,750.1,73.0,6.0,2.0,10.0,6,2,54,Moderate,#FFFF00
2024-07-24 07:00:00,15.216666666666669,24.596499716666663,61.31933243333334,False,22.0,740.0,750.8,69.0,14.0,1.0,10.0,7,2,58,Moderate,#FFFF00
2024-07-24 08:00:00,27.916666666666668,26.55633303333333,55.47833276666667,False,24.0,740.1,750.8,65.0,14.0,1.0,10.0,8,2,85,Moderate,#FFFF00
2024-07-24 09:00:00,20.55,28.345999666666668,48.80383245,False,26.0,740.2,750.8,58.0,9.0,2.0,10.0,9,2,69,Moderate,#FFFF00
2024-07-24 10:00:00,12.083333333333334,29.6986661,44.55949938333333,False,29.0,740.3,750.8,45.0,11.0,2.0,10.0,10,2,51,Good,#00E400
2024-07-24 11:00:00,11.766666666666667,29.80366616666667,46.71083275,False,30.0,740.3,750.8,43.0,12.0,2.0,10.0,11,2,50,Good,#00E400
2024-07-24 12:00:00,30.80434782608696,31.724564826086954,43.08347782608696,False,30.0,739.6,750.1,43.0,3.0,2.0,10.0,12,2,91,Moderate,#FFFF00
2024-07-24 13:00:00,25.598890829428345,,,False,31.0,739.6,750.1,38.0,14.0,1.0,10.0,13,2,80,Moderate,#FFFF00
2024-07-24 14:00:00,21.51337849813115,,,False,31.0,739.6,750.1,38.0,0.0,3.0,10.0,14,2,71,Moderate,#FFFF00
2024-07-24 15:00:00,19.60359597392788,,,False,31.0,739.6,750.1,35.0,10.0,2.0,10.0,15,2,67,Moderate,#FFFF00
2024-07-24 16:00:00,11.998605664301762,,,False,32.0,738.9,749.3,33.0,14.0,1.0,10.0,16,2,51,Good,#00E400
2024-07-24 17:00:00,15.43520883774036,,,False,30.0,738.8,749.3,43.0,14.0,1.0,10.0,17,2,58,Moderate,#FFFF00
2024-07-24 18:00:00,14.033709460848108,,,False,29.0,738.8,749.3,58.0,12.0,2.0,10.0,18,2,55,Moderate,#FFFF00
2024-07-24 19:00:00,34.17731185971515,,,False,27.0,739.5,750.1,62.0,3.0,3.0,10.0,19,2,98,Moderate,#FFFF00
2024-07-24 20:00:00,17.266666666666666,25.38299963333333,71.36766586666666,False,22.0,739.3,750.1,78.0,15.0,6.0,10.0,20,2,62,Moderate,#FFFF00
2024-07-24 21:00:00,16.233333333333334,24.871333133333334,65.18916593333333,False,22.0,739.3,750.1,73.0,8.0,2.0,10.0,21,2,60,Moderate,#FFFF00
2024-07-24 22:00:00,11.916666666666666,23.956999716666665,71.1906656,False,21.0,739.3,750.1,78.0,8.0,2.0,10.0,22,2,50,Good,#00E400
2024-07-24 23:00:00,11.05,22.887166383333334,77.13699875,False,21.0,738.5,749.3,83.0,10.0,3.0,10.0,23,2,47,Good,#00E400
2024-07-25 00:00:00,10.55,21.93266643333333,74.42416558333333,False,21.0,739.3,750.1,83.0,10.0,5.0,10.0,0,2,44,Good,#00E400
2024-07-25 01:00:00,11.7,21.304832933333334,75.90283223333333,False,20.0,739.9,750.8,83.0,10.0,5.0,10.0,1,2,49,Good,#00E400
2024-07-25 02:00:00,27.25,20.655166450000003,79.06966575,False,19.0,739.9,750.8,88.0,10.0,3.0,10.0,2,2,83,Moderate,#FFFF00
2024-07-25 03:00:00,8.35,20.202666333333333,82.18516546666666,False,19.0,739.9,750.8,88.0,5.0,3.0,10.0,3,2,35,Good,#00E400
2024-07-25 04:00:00,7.1,19.4416664,86.79066528333333,False,19.0,739.9,750.8,88.0,10.0,2.0,10.0,4,2,30,Good,#00E400
2024-07-25 05:00:00,8.366666666666667,19.37233315,87.35183226666666,False,19.0,740.7,751.6,88.0,5.0,4.0,10.0,5,2,35,Good,#00E400
2024-07-25 06:00:00,16.366666666666667,20.421332916666664,82.3198318,False,19.0,740.7,751.6,88.0,10.0,4.0,10.0,6,2,60,Moderate,#FFFF00
2024-07-25 07:00:00,10.383333333333333,21.33833301666667,76.97433233333332,False,21.0,741.5,752.3,83.0,10.0,4.0,10.0,7,2,44,Good,#00E400
2024-07-25 08:00:00,10.0,21.660999666666665,75.11866553333333,False,22.0,741.5,752.3,73.0,10.0,4.0,10.0,8,2,42,Good,#00E400
2024-07-25 09:00:00,7.816666666666666,22.30616645,70.48716590000001,False,21.0,742.2,753.1,78.0,10.0,3.0,10.0,9,2,33,Good,#00E400
2024-07-25 10:00:00,8.583333333333334,22.80633291666667,62.611832533333335,False,22.0,742.3,753.1,73.0,4.0,4.0,10.0,10,2,36,Good,#00E400
2024-07-25 11:00:00,6.566666666666666,23.641333016666668,57.97716548333334,False,23.0,742.3,753.1,65.0,4.0,6.0,10.0,11,2,28,Good,#00E400
2024-07-25 12:00:00,7.783333333333333,25.3753331,56.52833243333334,False,24.0,742.4,753.1,61.0,5.0,5.0,10.0,12,2,33,Good,#00E400
2024-07-25 13:00:00,8.2,26.57483295,52.80466616666667,False,25.0,742.4,753.1,57.0,4.0,3.0,10.0,13,2,35,Good,#00E400
2024-07-25 14:00:00,9.93681168461412,,,False,25.0,742.4,753.1,57.0,5.0,3.0,10.0,14,2,42,Good,#00E400
2024-07-25 15:00:00,10.41506066877892,,,False,26.0,742.4,753.1,54.0,5.0,4.0,10.0,15,2,44,Good,#00E400
2024-07-25 16:00:00,7.345432099308571,,,False,26.0,742.4,753.1,54.0,8.0,4.0,10.0,16,2,31,Good,#00E400
2024-07-25 17:00:00,8.888900111041316,,,False,26.0,742.4,753.1,54.0,9.0,3.0,10.0,17,2,37,Good,#00E400
2024-07-25 18:00:00,8.654355457083888,,,False,26.0,743.2,753.9,54.0,8.0,3.0,10.0,18,2,36,Good,#00E400
2024-07-25 19:00:00,6.366666666666666,24.299499633333333,59.12966575,False,24.0,743.1,753.9,61.0,8.0,4.0,10.0,19,2,27,Good,#00E400
2024-07-25 20:00:00,12.2,22.44866635,62.80049935,False,22.0,743.1,753.9,65.0,8.0,4.0,10.0,20,2,51,Moderate,#FFFF00
2024-07-25 21:00:00,5.566666666666666,20.969333008333333,65.76799941666667,False,20.0,743.0,753.9,73.0,8.0,4.0,10.0,21,2,23,Good,#00E400
2024-07-25 22:00:00,4.766666666666667,19.96416643333333,68.14616596666666,False,20.0,743.0,753.9,69.0,9.0,5.0,10.0,22,2,20,Good,#00E400
2024-07-25 23:00:00,4.15,19.2956664,71.53733223333333,False,19.0,743.0,753.9,73.0,9.0,6.0,10.0,23,2,17,Good,#00E400
2024-07-26 00:00:00,3.35,18.88699976666667,74.67699835,False,18.0,742.9,753.9,78.0,11.0,6.0,10.0,0,2,14,Good,#00E400
2024-07-26 01:00:00,1.8333333333333333,18.49983315,76.29633216666666,False,18.0,742.9,753.9,78.0,11.0,6.0,10.0,1,2,8,Good,#00E400
2024-07-26 02:00:00,1.95,17.97416655,79.94816541666665,False,17.0,742.1,753.1,83.0,11.0,4.0,10.0,2,2,8,Good,#00E400
2024-07-26 03:00:00,2.6333333333333333,17.69549986666667,83.41716573333333,False,17.0,742.1,753.1,88.0,11.0,5.0,10.0,3,2,11,Good,#00E400
2024-07-26 04:00:00,3.983333333333333,17.86799985,85.25099888333334,False,17.0,741.3,752.3,94.0,13.0,5.0,10.0,4,2,17,Good,#00E400
2024-07-26 05:00:00,5.5,18.726999766666665,84.22849934999999,False,19.0,741.4,752.3,88.0,13.0,5.0,10.0,5,2,23,Good,#00E400
2024-07-26 06:00:00,8.483333333333333,21.5579997,78.11516563333333,False,20.0,741.4,752.3,88.0,12.0,4.0,10.0,6,2,36,Good,#00E400
2024-07-26 07:00:00,12.066666666666666,24.16783298333333,71.84783255,False,23.0,741.5,752.3,78.0,12.0,5.0,10.0,7,2,51,Good,#00E400
2024-07-26 08:00:00,16.933333333333334,26.5509997,66.48683235,False,26.0,741.6,752.3,70.0,12.0,5.0,10.0,8,2,61,Moderate,#FFFF00
2024-07-26 09:00:00,23.933333333333334,28.747999516666667,60.59183266666666,False,28.0,741.0,751.6,62.0,16.0,5.0,10.0,9,2,76,Moderate,#FFFF00
2024-07-26 10:00:00,13.25531914893617,30.78191457446808,52.64085036170213,False,32.0,741.2,751.6,49.0,16.0,6.0,10.0,10,2,53,Moderate,#FFFF00
2024-07-26 11:00:00,10.08599290780142,33.30354043723404,42.9008416391844,False,34.0,740.4,750.8,39.0,16.0,8.0,10.0,11,2,43,Good,#00E400
2024-07-26 12:00:00,6.916666666666667,35.8251663,33.16083291666667,False,35.0,739.8,750.1,32.0,15.0,9.0,10.0,12,2,29,Good,#00E400
2024-07-26 13:00:00,6.35,37.11599966666667,28.339499766666663,False,36.0,739.8,750.1,27.0,15.0,9.0,10.0,13,2,27,Good,#00E400
2024-07-26 14:00:00,6.033333333333333,37.6783328,27.082332916666665,False,36.0,739.8,750.1,27.0,15.0,10.0,10.0,14,2,25,Good,#00E400
2024-07-26 15:00:00,5.5,37.58083273333333,25.79216635,False,37.0,739.8,750.1,24.0,15.0,8.0,10.0,15,2,23,Good,#00E400
2024-07-26 16:00:00,5.45,35.61299953333333,29.77783303333333,False,35.0,739.0,749.3,26.0,15.0,8.0,10.0,16,2,23,Good,#00E400
2024-07-26 17:00:00,3.7,32.00316611666667,39.35766591666666,False,32.0,739.7,750.1,38.0,1.0,7.0,10.0,17,2,16,Good,#00E400
2024-07-26 18:00:00,20.166666666666668,30.834332983333333,42.71483265,False,29.0,739.6,750.1,45.0,3.0,2.0,10.0,18,2,68,Moderate,#FFFF00
2024-07-26 19:00:00,22.95,30.4544995,42.9971663,False,28.0,739.5,750.1,55.0,12.0,4.0,10.0,19,2,74,Moderate,#FFFF00
2024-07-26 20:00:00,118.63465347393272,,,False,26.0,739.5,750.1,61.0,17.0,4.0,10.0,20,2,184,Unhealthy,#FF0000
2024-07-26 21:00:00,65.82989423111022,,,False,24.0,739.4,750.1,74.0,17.0,2.0,10.0,21,2,156,Unhealthy,#FF0000
2024-07-26 22:00:00,12.041772746751509,,,False,28.0,739.5,750.1,48.0,15.0,3.0,10.0,22,2,51,Good,#00E400
2024-07-26 23:00:00,24.24836402627446,,,False,27.0,739.5,750.1,51.0,16.0,9.0,10.0,23,2,77,Moderate,#FFFF00
2024-07-27 00:00:00,54.60818825451538,,,False,26.0,739.5,750.1,54.0,16.0,7.0,10.0,0,2,149,Unhealthy for Sensitive Groups,#FF7E00
2024-07-27 01:00:00,25.571074047817387,,,False,25.0,739.4,750.1,61.0,15.0,4.0,10.0,1,2,80,Moderate,#FFFF00
2024-07-27 02:00:00,130.98305084745763,26.24525386440678,57.42406696610169,False,23.0,739.4,750.1,74.0,6.0,4.0,10.0,2,2,191,Unhealthy,#FF0000
2024-07-27 03:00:00,68.69365308330327,23.744860879011902,67.03628839794446,False,23.0,740.1,750.8,69.0,3.0,4.0,10.0,3,2,158,Unhealthy,#FF0000
2024-07-27 04:00:00,6.404255319148936,21.24446789361702,76.64850982978723,False,24.0,740.9,751.6,65.0,0.0,7.0,10.0,4,2,27,Good,#00E400
2024-07-27 05:00:00,4.25,20.75783303333333,75.159249025,False,21.0,741.5,752.3,73.0,4.0,6.0,10.0,5,2,18,Good,#00E400
2024-07-27 06:00:00,3.1666666666666665,21.5459998,64.69333243333332,False,21.0,742.2,753.1,73.0,4.0,4.0,10.0,6,2,13,Good,#00E400
2024-07-27 07:00:00,21.118581672237404,,,False,22.0,743.1,753.9,57.0,5.0,6.0,10.0,7,2,70,Moderate,#FFFF00
2024-07-27 08:00:00,39.16604402563679,,,False,24.0,743.1,753.9,44.0,10.0,6.0,10.0,8,2,110,Unhealthy for Sensitive Groups,#FF7E00
2024-07-27 09:00:00,67.41985517091584,,,False,26.0,743.2,753.9,39.0,5.0,7.0,10.0,9,2,157,Unhealthy,#FF0000
2024-07-27 10:00:00,1.9,26.280666316666668,39.0598327,False,26.0,743.2,753.9,37.0,5.0,6.0,10.0,10,2,8,Good,#00E400
2024-07-27 11:00:00,1.95,27.781999616666667,35.65433281666667,False,27.0,743.3,753.9,37.0,5.0,5.0,10.0,11,2,8,Good,#00E400
2024-07-27 12:00:00,2.75,29.577333,32.91566623333333,False,28.0,743.3,753.9,32.0,4.0,4.0,10.0,12,2,12,Good,#00E400
2024-07-27 13:00:00,1.85,30.910333016666662,30.508666116666667,False,28.0,743.3,753.9,32.0,10.0,4.0,10.0,13,2,8,Good,#00E400
2024-07-27 14:00:00,1.3583333333333334,31.564166291666663,29.258249425,False,29.0,743.3,753.9,33.0,10.0,3.0,10.0,14,2,6,Good,#00E400
